i 	x 		y ( numérico )	y ( exato )
1 	0.100000	0.381966	0.367879
2 	0.200000	0.145898	0.135335
3 	0.300000	0.055728	0.049787
4 	0.400000	0.021286	0.018316
5 	0.500000	0.008130	0.006738
6 	0.600000	0.003105	0.002479
7 	0.700000	0.001185	0.000912
8 	0.800000	0.000450	0.000335
9 	0.900000	0.000165	0.000123
